Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"PARADEEP","PARADEEP PHOSPHATES LTD","Materials","Equity","2,488,206.66","0.01","2,488,206.66","990,085.00","2.51","India","National Stock Exchange Of India","INR"
"3339","LONKING HOLDINGS LTD","Industrials","Equity","2,489,484.48","0.01","2,489,484.48","6,898,079.00","0.36","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"000792","QINGHAI SALT LAKE INDUSTRY LTD A","Materials","Equity","2,484,689.11","0.01","2,484,689.11","924,800.00","2.69","China","Shenzhen Stock Exchange","CNY"
"1907","YFY INC","Materials","Equity","2,485,261.97","0.01","2,485,261.97","2,997,000.00","0.83","Taiwan","Taiwan Stock Exchange","TWD"
"2223","SAUDI ARAMCO BASE OIL COMPANY","Materials","Equity","2,481,488.60","0.01","2,481,488.60","109,302.00","22.70","Saudi Arabia","Saudi Stock Exchange","SAR"
"1314","CHINA PETROCHEMICAL DEVELOPMENT CO","Materials","Equity","2,475,233.15","0.01","2,475,233.15","10,177,645.00","0.24","Taiwan","Taiwan Stock Exchange","TWD"
"4015","JAMJOOM PHARMA","Health Care","Equity","2,467,613.36","0.01","2,467,613.36","58,722.00","42.02","Saudi Arabia","Saudi Stock Exchange","SAR"
"9958","CENTURY IRON AND STEEL INDUSTRIAL","Materials","Equity","2,467,149.58","0.01","2,467,149.58","389,000.00","6.34","Taiwan","Taiwan Stock Exchange","TWD"
"FLRY3","FLEURY SA","Health Care","Equity","2,459,533.59","0.01","2,459,533.59","970,286.00","2.53","Brazil","XBSP","BRL"
"600415","ZHEJIANG CHINA COMMODITIES CITY GR","Consumer Discretionary","Equity","2,447,767.71","0.01","2,447,767.71","864,900.00","2.83","China","Shanghai Stock Exchange","CNY"
"GABRIEL","GABRIEL INDIA LTD","Consumer Discretionary","Equity","2,447,171.10","0.01","2,447,171.10","177,954.00","13.75","India","National Stock Exchange Of India","INR"
"EGCO.R","ELECTRICITY GENERATING NON-VOTING","Utilities","Equity","2,439,442.02","0.01","2,439,442.02","691,900.00","3.53","Thailand","Stock Exchange Of Thailand","THB"
"PIK","PICK N PAY STORES LTD","Consumer Staples","Equity","2,440,477.12","0.01","2,440,477.12","1,537,557.00","1.59","South Africa","Johannesburg Stock Exchange","ZAR"
"INTELLECT","INTELLECT DESIGN ARENA LTD","Information Technology","Equity","2,440,847.08","0.01","2,440,847.08","221,706.00","11.01","India","National Stock Exchange Of India","INR"
"HOMEFIRST","HOME FIRST FINANCE INDIA LTD","Financials","Equity","2,437,390.13","0.01","2,437,390.13","166,243.00","14.66","India","National Stock Exchange Of India","INR"
"HBLENGINE","HBL ENGINEERING LTD","Industrials","Equity","2,434,406.82","0.01","2,434,406.82","267,276.00","9.11","India","National Stock Exchange Of India","INR"
"RAINBOW","RAINBOW CHILDRENS MEDICARE LTD","Health Care","Equity","2,431,376.10","0.01","2,431,376.10","133,724.00","18.18","India","National Stock Exchange Of India","INR"
"002241","GOERTEK INC A","Information Technology","Equity","2,428,248.70","0.01","2,428,248.70","587,709.00","4.13","China","Shenzhen Stock Exchange","CNY"
"TITAGARH","TITAGARH RAIL SYSTEMS LTD","Industrials","Equity","2,429,848.09","0.01","2,429,848.09","247,963.00","9.80","India","National Stock Exchange Of India","INR"
"NUVAMA","NUVAMA WEALTH MANAGEMENT LTD","Financials","Equity","2,426,111.28","0.01","2,426,111.28","30,640.00","79.18","India","National Stock Exchange Of India","INR"
"JPPOWER","JAIPRAKASH POWER VENTURES LTD","Utilities","Equity","2,420,112.57","0.01","2,420,112.57","11,074,128.00","0.22","India","National Stock Exchange Of India","INR"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","2,417,001.93","0.01","2,417,001.93","301,955.00","8.00","China","Shenzhen Stock Exchange","CNY"
"CCOLA.E","COCA-COLA ICECEK A","Consumer Staples","Equity","2,417,132.81","0.01","2,417,132.81","1,961,435.00","1.23","Turkey","Istanbul Stock Exchange","TRY"
"SJVN","SJVN LTD","Utilities","Equity","2,415,366.47","0.01","2,415,366.47","2,165,069.00","1.12","India","National Stock Exchange Of India","INR"
"PVRINOX","PVR INOX LTD","Communication","Equity","2,407,898.37","0.01","2,407,898.37","187,179.00","12.86","India","National Stock Exchange Of India","INR"
"MEZZAN","MEZZAN HOLDING CO","Consumer Staples","Equity","2,406,179.50","0.01","2,406,179.50","541,125.00","4.45","Kuwait","Kuwait Stock Exchange","KWD"
"006360","GS ENGINEERING & CONSTRUCTION CORP","Industrials","Equity","2,407,056.63","0.01","2,407,056.63","178,191.00","13.51","Korea (South)","Korea Exchange (Stock Market)","KRW"
"HINDCOPPER","HINDUSTAN COPPER LTD","Materials","Equity","2,399,856.08","0.01","2,399,856.08","873,258.00","2.75","India","National Stock Exchange Of India","INR"
"204320","HL MANDO CORP","Consumer Discretionary","Equity","2,400,180.06","0.01","2,400,180.06","94,948.00","25.28","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1609","TA YA ELECTRIC WIRE & CABLE LTD","Industrials","Equity","2,401,163.21","0.01","2,401,163.21","1,826,890.00","1.31","Taiwan","Taiwan Stock Exchange","TWD"
"600346","HENGLI PETROCHEMICAL LTD A","Materials","Equity","2,395,561.60","0.01","2,395,561.60","1,023,700.00","2.34","China","Shanghai Stock Exchange","CNY"
"AXREIT","AXIS REITS UNITS TRUST","Real Estate","Equity","2,395,943.66","0.01","2,395,943.66","4,961,600.00","0.48","Malaysia","Bursa Malaysia","MYR"
"ZAB","ZABKA GROUP SOCIETE ANONYME SA","Consumer Staples","Equity","2,390,943.17","0.01","2,390,943.17","399,686.00","5.98","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"CASTROLIND","CASTROL INDIA LTD","Materials","Equity","2,392,041.06","0.01","2,392,041.06","1,000,259.00","2.39","India","National Stock Exchange Of India","INR"
"IRB","IRB INFRASTRUCTURE DEVELOPERS LTD","Industrials","Equity","2,393,155.27","0.01","2,393,155.27","4,681,266.00","0.51","India","National Stock Exchange Of India","INR"
"2060","NATIONAL INDUSTRIALIZATION","Materials","Equity","2,385,428.01","0.01","2,385,428.01","846,128.00","2.82","Saudi Arabia","Saudi Stock Exchange","SAR"
"6789","VISERA TECHNOLOGIES LTD","Information Technology","Equity","2,383,519.89","0.01","2,383,519.89","303,000.00","7.87","Taiwan","Taiwan Stock Exchange","TWD"
"BAYERCROP","BAYER CROPSCIENCE LTD","Materials","Equity","2,384,118.06","0.01","2,384,118.06","37,187.00","64.11","India","National Stock Exchange Of India","INR"
"450080","ECOPRO MATERIALS LTD","Industrials","Equity","2,376,928.20","0.01","2,376,928.20","64,292.00","36.97","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ELGIEQUIP","ELGI EQUIPMENTS LTD","Industrials","Equity","2,374,783.85","0.01","2,374,783.85","410,028.00","5.79","India","National Stock Exchange Of India","INR"
"688012","ADVANCED MICRO-FABRICATION EQUIPME","Information Technology","Equity","2,368,102.18","0.01","2,368,102.18","84,043.00","28.18","China","Shanghai Stock Exchange","CNY"
"601689","NINGBO TUOPU GROUP CLS LTD A","Consumer Discretionary","Equity","2,368,204.31","0.01","2,368,204.31","304,055.00","7.79","China","Shanghai Stock Exchange","CNY"
"DRD","DRDGOLD LTD","Materials","Equity","2,368,439.07","0.01","2,368,439.07","1,391,242.00","1.70","South Africa","Johannesburg Stock Exchange","ZAR"
"601669","POWER CONSTRUCTION CORPORATION OF","Industrials","Equity","2,368,693.87","0.01","2,368,693.87","2,753,300.00","0.86","China","Shanghai Stock Exchange","CNY"
"GLAND","GLAND PHARMA LTD","Health Care","Equity","2,366,560.12","0.01","2,366,560.12","106,186.00","22.29","India","National Stock Exchange Of India","INR"
"CMSINFO","CMS INFO SYSTEMS LTD","Industrials","Equity","2,362,833.71","0.01","2,362,833.71","461,368.00","5.12","India","National Stock Exchange Of India","INR"
"TECHNOE","TECHNO ELECTRIC AND ENGINEERING LT","Industrials","Equity","2,357,271.27","0.01","2,357,271.27","136,144.00","17.31","India","National Stock Exchange Of India","INR"
"ECILC.E","EIS ECZACIBASI ILAC SINAI VE FINAN","Consumer Staples","Equity","2,350,104.62","0.01","2,350,104.62","1,406,584.00","1.67","Turkey","Istanbul Stock Exchange","TRY"
"004170","SHINSEGAE INC","Consumer Discretionary","Equity","2,345,207.74","0.01","2,345,207.74","19,985.00","117.35","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SUNDRMFAST","SUNDRAM FASTENERS LTD","Consumer Discretionary","Equity","2,346,560.43","0.01","2,346,560.43","206,771.00","11.35","India","National Stock Exchange Of India","INR"
"600570","HUNDSUN TECHNOLOGIES INC A","Information Technology","Equity","2,344,130.34","0.01","2,344,130.34","449,638.00","5.21","China","Shanghai Stock Exchange","CNY"
"383220","F&F LTD","Consumer Discretionary","Equity","2,340,705.95","0.01","2,340,705.95","49,897.00","46.91","Korea (South)","Korea Exchange (Stock Market)","KRW"
"005070","COSMOAM&T LTD","Information Technology","Equity","2,340,822.80","0.01","2,340,822.80","67,913.00","34.47","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1773","TIANLI INTERNATIONAL HOLDINGS LTD","Consumer Discretionary","Equity","2,338,240.83","0.01","2,338,240.83","4,371,000.00","0.53","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"000338","WEICHAI POWER LTD A","Industrials","Equity","2,339,301.68","0.01","2,339,301.68","1,081,355.00","2.16","China","Shenzhen Stock Exchange","CNY"
"2233","WEST CHINA CEMENT LTD","Materials","Equity","2,336,008.91","0.01","2,336,008.91","7,574,000.00","0.31","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"533581","PG ELECTROPLAST LTD","Information Technology","Equity","2,331,789.27","0.01","2,331,789.27","363,903.00","6.41","India","Bse Ltd","INR"
"601336","NEW CHINA LIFE INSURANCE LTD A","Financials","Equity","2,331,851.09","0.01","2,331,851.09","249,304.00","9.35","China","Shanghai Stock Exchange","CNY"
"9911","NEWBORN TOWN INC","Communication","Equity","2,328,875.47","0.01","2,328,875.47","1,840,000.00","1.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600418","ANHUI JIANGHUAI AUTOMOBILE CORP LT","Consumer Discretionary","Equity","2,329,211.87","0.01","2,329,211.87","340,700.00","6.84","China","Shanghai Stock Exchange","CNY"
"000617","CNPC CAPITAL LTD A","Financials","Equity","2,329,723.46","0.01","2,329,723.46","1,539,600.00","1.51","China","Shenzhen Stock Exchange","CNY"
"2645","EVERGREEN AVIATION TECHNOLOGIES CO","Industrials","Equity","2,329,831.69","0.01","2,329,831.69","396,000.00","5.88","Taiwan","Taiwan Stock Exchange","TWD"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","2,323,291.73","0.01","2,323,291.73","6,675,700.00","0.35","China","Shanghai Stock Exchange","CNY"
"AARTIIND","AARTI INDUSTRIES LTD","Materials","Equity","2,325,215.31","0.01","2,325,215.31","531,298.00","4.38","India","National Stock Exchange Of India","INR"
"300251","BEIJING ENLIGHT MEDIA LTD A","Communication","Equity","2,319,754.71","0.01","2,319,754.71","830,700.00","2.79","China","Shenzhen Stock Exchange","CNY"
"6188","QUANTA STORAGE INC","Information Technology","Equity","2,319,310.38","0.01","2,319,310.38","687,000.00","3.38","Taiwan","Gretai Securities Market","TWD"
"PARKIN","PARKIN COMPANY","Industrials","Equity","2,319,345.26","0.01","2,319,345.26","1,396,512.00","1.66","United Arab Emirates","Dubai Financial Market","AED"
"SRE","SALHIYA REAL EST","Real Estate","Equity","2,312,402.31","0.01","2,312,402.31","1,772,552.00","1.30","Kuwait","Kuwait Stock Exchange","KWD"
"300124","SHENZHEN INOVANCE TECHNOLOGY LTD A","Industrials","Equity","2,312,812.78","0.01","2,312,812.78","243,250.00","9.51","China","Shenzhen Stock Exchange","CNY"
"2186","LUYE PHARMA GROUP LTD","Health Care","Equity","2,310,390.46","0.01","2,310,390.46","4,853,000.00","0.48","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","2,304,495.92","0.01","2,304,495.92","77,983.00","29.55","China","Shanghai Stock Exchange","CNY"
"601727","SHANGHAI ELECTRIC GROUP LTD A","Industrials","Equity","2,299,795.08","0.01","2,299,795.08","1,941,300.00","1.18","China","Shanghai Stock Exchange","CNY"
"2458","ELAN MICROELECTRONICS CORP","Information Technology","Equity","2,301,291.40","0.01","2,301,291.40","592,500.00","3.88","Taiwan","Taiwan Stock Exchange","TWD"
"3406","GENIUS ELECTRONIC OPTICAL LTD","Information Technology","Equity","2,295,965.21","0.01","2,295,965.21","159,021.00","14.44","Taiwan","Taiwan Stock Exchange","TWD"
"ZENSARTECH","ZENSAR TECHNOLOGIES LTD","Information Technology","Equity","2,296,469.03","0.01","2,296,469.03","247,599.00","9.27","India","National Stock Exchange Of India","INR"
"3714","ENNOSTAR INC","Information Technology","Equity","2,296,756.09","0.01","2,296,756.09","1,841,600.00","1.25","Taiwan","Taiwan Stock Exchange","TWD"
"3376","SHIN ZU SHING LTD","Industrials","Equity","2,288,332.78","0.01","2,288,332.78","315,909.00","7.24","Taiwan","Taiwan Stock Exchange","TWD"
"601006","DAQIN RAILWAY LTD A","Industrials","Equity","2,288,650.30","0.01","2,288,650.30","2,548,900.00","0.90","China","Shanghai Stock Exchange","CNY"
"TOWR","SARANA MENARA NUSANTARA","Communication","Equity","2,285,579.43","0.01","2,285,579.43","60,521,400.00","0.04","Indonesia","Indonesia Stock Exchange","IDR"
"SAGILITY","SAGILITY INDIA LTD","Industrials","Equity","2,282,815.55","0.01","2,282,815.55","4,377,122.00","0.52","India","National Stock Exchange Of India","INR"
"034230","PARADISE LTD","Consumer Discretionary","Equity","2,279,878.72","0.01","2,279,878.72","153,278.00","14.87","Korea (South)","Korea Exchange (Stock Market)","KRW"
"600160","ZHEJIANG JU HUA LTD A","Materials","Equity","2,278,691.71","0.01","2,278,691.71","522,800.00","4.36","China","Shanghai Stock Exchange","CNY"
"2050","SAVOLA GROUP","Consumer Staples","Equity","2,271,351.79","0.01","2,271,351.79","353,690.00","6.42","Saudi Arabia","Saudi Stock Exchange","SAR"
"GRANULES","GRANULES INDIA LTD","Health Care","Equity","2,272,692.96","0.01","2,272,692.96","429,263.00","5.29","India","National Stock Exchange Of India","INR"
"CPFE3","CPFL ENERGIA SA","Utilities","Equity","2,268,656.37","0.01","2,268,656.37","320,131.00","7.09","Brazil","XBSP","BRL"
"1052","YUEXIU TRANSPORT INFRASTRUCTURE LT","Industrials","Equity","2,270,433.46","0.01","2,270,433.46","4,214,000.00","0.54","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3396","LEGEND HOLDINGS CORP H","Information Technology","Equity","2,267,016.73","0.01","2,267,016.73","1,497,400.00","1.51","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PORT3","WILSON SONS HOLDING BRASIL SA","Industrials","Equity","2,268,350.86","0.01","2,268,350.86","695,672.00","3.26","Brazil","XBSP","BRL"
"AHGAZ.E","AHLATCI DOGAL GAZ DAGITIM ENERJI V","Utilities","Equity","2,255,460.36","0.01","2,255,460.36","2,598,079.00","0.87","Turkey","Istanbul Stock Exchange","TRY"
"600795","GD POWER DEVELOPMENT LTD A","Utilities","Equity","2,250,439.55","0.01","2,250,439.55","3,367,900.00","0.67","China","Shanghai Stock Exchange","CNY"
"2157","LEPU BIOPHARMA LTD H","Health Care","Equity","2,247,295.20","0.01","2,247,295.20","1,833,000.00","1.23","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"OSP.R","OSOTSPA PCL NON-VOTING DR","Consumer Staples","Equity","2,247,328.89","0.01","2,247,328.89","4,188,700.00","0.54","Thailand","Stock Exchange Of Thailand","THB"
"LACOMERUBC","LA COMER UBC","Consumer Staples","Equity","2,243,818.94","0.01","2,243,818.94","1,006,752.00","2.23","Mexico","Bolsa Mexicana De Valores","MXN"
"6110","TOPSPORTS INTERNATIONAL HOLDINGS L","Consumer Discretionary","Equity","2,241,630.94","0.01","2,241,630.94","5,543,000.00","0.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"6069","SY HOLDINGS GROUP LTD","Financials","Equity","2,242,089.10","0.01","2,242,089.10","1,445,500.00","1.55","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KPRMILL","KPR MILL LTD","Consumer Discretionary","Equity","2,237,124.68","0.01","2,237,124.68","191,238.00","11.70","India","National Stock Exchange Of India","INR"
"AEGN","AEGEAN AIRLINES SA","Industrials","Equity","2,239,281.92","0.01","2,239,281.92","132,943.00","16.84","Greece","Athens Exchange S.A. Cash Market","EUR"
"921","HISENSE HOME APPLIANCES GROUP LTD","Consumer Discretionary","Equity","2,235,848.94","0.01","2,235,848.94","755,000.00","2.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"002001","ZHEJIANG NHU LTD A","Materials","Equity","2,236,230.18","0.01","2,236,230.18","665,721.00","3.36","China","Shenzhen Stock Exchange","CNY"
"BOURSA","BOURSA KUWAIT SECURITIES COMPANY","Financials","Equity","2,231,697.16","0.01","2,231,697.16","197,216.00","11.32","Kuwait","Kuwait Stock Exchange","KWD"
"ECL","ENGIE ENERGIA CHILE SA","Utilities","Equity","2,229,297.85","0.01","2,229,297.85","1,793,981.00","1.24","Chile","Santiago Stock Exchange","CLP"
"JSE","JOHANNESBURG STOCK EXCHANGE LTD","Financials","Equity","2,230,193.11","0.01","2,230,193.11","302,231.00","7.38","South Africa","Johannesburg Stock Exchange","ZAR"
"302440","SK BIOSCIENCE LTD","Health Care","Equity","2,226,783.79","0.01","2,226,783.79","65,077.00","34.22","Korea (South)","Korea Exchange (Stock Market)","KRW"
"INDIAMART","INDIAMART INTERMESH LTD","Industrials","Equity","2,223,464.60","0.01","2,223,464.60","72,944.00","30.48","India","National Stock Exchange Of India","INR"
"LEMONTREE","LEMON TREE HOTELS LTD","Consumer Discretionary","Equity","2,225,104.57","0.01","2,225,104.57","1,167,289.00","1.91","India","National Stock Exchange Of India","INR"
"900926","SHANGHAI BAOSIGHT SOFTWARE LTD B","Information Technology","Equity","2,221,522.65","0.01","2,221,522.65","1,992,397.00","1.12","China","Shanghai Stock Exchange","USD"
"EIHOTEL","EIH LTD","Consumer Discretionary","Equity","2,214,551.96","0.01","2,214,551.96","480,353.00","4.61","India","National Stock Exchange Of India","INR"
"6214","SYSTEX CORP","Information Technology","Equity","2,214,638.06","0.01","2,214,638.06","585,000.00","3.79","Taiwan","Taiwan Stock Exchange","TWD"
"2602","ONEWO INC H","Real Estate","Equity","2,212,184.44","0.01","2,212,184.44","685,400.00","3.23","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BAATABAK","PHILIP MORRIS","Consumer Staples","Equity","2,212,434.74","0.01","2,212,434.74","2,648.00","835.51","Czech Republic","Prague Stock Exchange","CZK"
"9933","CTCI CORP","Industrials","Equity","2,212,946.18","0.01","2,212,946.18","2,224,576.00","0.99","Taiwan","Taiwan Stock Exchange","TWD"
"4915","PRIMAX ELECTRONICS LTD","Information Technology","Equity","2,207,695.96","0.01","2,207,695.96","843,000.00","2.62","Taiwan","Taiwan Stock Exchange","TWD"
"BOX","BOXER RETAIL LTD","Consumer Staples","Equity","2,204,520.98","0.01","2,204,520.98","557,622.00","3.95","South Africa","Johannesburg Stock Exchange","ZAR"
"6282","ACBEL POLYTECH INC","Industrials","Equity","2,200,725.82","0.01","2,200,725.82","2,432,719.00","0.90","Taiwan","Taiwan Stock Exchange","TWD"
"103590","ILJIN ELECTRIC LTD","Industrials","Equity","2,201,470.11","0.01","2,201,470.11","84,113.00","26.17","Korea (South)","Korea Exchange (Stock Market)","KRW"
