Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"EME","EMCOR GROUP INC","Industrials","Equity","7,345,471.25","0.03","7,345,471.25","12,025.00","610.85","United States","New York Stock Exchange Inc.","USD"
"KFH","KUWAIT FINANCE HOUSE","Financials","Equity","7,306,046.10","0.03","7,306,046.10","2,814,300.00","2.60","Kuwait","Kuwait Stock Exchange","KWD"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","7,300,016.00","0.03","7,300,016.00","47,725.00","152.96","United States","NASDAQ","USD"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","7,276,853.75","0.03","7,276,853.75","29,195.00","249.25","United States","Cboe BZX","USD"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","7,269,784.54","0.03","7,269,784.54","44,078.00","164.93","United States","New York Stock Exchange Inc.","USD"
"IR","INGERSOLL RAND INC","Industrials","Equity","7,219,269.40","0.03","7,219,269.40","93,212.00","77.45","United States","New York Stock Exchange Inc.","USD"
"MTB","M&T BANK CORP","Financials","Equity","7,217,279.58","0.03","7,217,279.58","37,506.00","192.43","United States","New York Stock Exchange Inc.","USD"
"AV.","AVIVA PLC","Financials","Equity","7,208,975.39","0.03","7,208,975.39","797,033.00","9.04","United Kingdom","London Stock Exchange","GBP"
"VTR","VENTAS REIT INC","Real Estate","Equity","7,206,105.60","0.03","7,206,105.60","104,255.00","69.12","United States","New York Stock Exchange Inc.","USD"
"6301","KOMATSU LTD","Industrials","Equity","7,186,709.41","0.03","7,186,709.41","215,900.00","33.29","Japan","Tokyo Stock Exchange","JPY"
"CPAY","CORPAY INC","Financials","Equity","7,174,986.42","0.03","7,174,986.42","22,587.00","317.66","United States","New York Stock Exchange Inc.","USD"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","7,151,207.08","0.03","7,151,207.08","100,396.00","71.23","United States","New York Stock Exchange Inc.","USD"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","7,141,148.25","0.03","7,141,148.25","243,975.00","29.27","United States","New York Stock Exchange Inc.","USD"
"LUMI","BANK LEUMI LE ISRAEL","Financials","Equity","7,111,796.91","0.03","7,111,796.91","389,777.00","18.25","Israel","Tel Aviv Stock Exchange","ILS"
"8750","DAI-ICHI LIFE HOLDINGS INC","Financials","Equity","7,107,953.97","0.03","7,107,953.97","850,000.00","8.36","Japan","Tokyo Stock Exchange","JPY"
"LPLA","LPL FINANCIAL HOLDINGS INC","Financials","Equity","7,071,634.24","0.03","7,071,634.24","19,576.00","361.24","United States","NASDAQ","USD"
"MKL","MARKEL GROUP INC","Financials","Equity","7,054,354.98","0.03","7,054,354.98","3,582.00","1,969.39","United States","New York Stock Exchange Inc.","USD"
"8801","MITSUI FUDOSAN LTD","Real Estate","Equity","7,031,349.85","0.03","7,031,349.85","641,700.00","10.96","Japan","Tokyo Stock Exchange","JPY"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","6,979,554.41","0.03","6,979,554.41","788,839.00","8.85","Mexico","Bolsa Mexicana De Valores","MXN"
"000270","KIA CORPORATION CORP","Consumer Discretionary","Equity","6,958,862.99","0.03","6,958,862.99","93,660.00","74.30","Korea (South)","Korea Exchange (Stock Market)","KRW"
"C38U","CAPITALAND INTEGRATED COMMERCIAL T","Real Estate","Equity","6,958,455.42","0.03","6,958,455.42","3,985,494.00","1.75","Singapore","Singapore Exchange","SGD"
"DOV","DOVER CORP","Industrials","Equity","6,958,552.43","0.03","6,958,552.43","39,223.00","177.41","United States","New York Stock Exchange Inc.","USD"
"JBL","JABIL INC","Information Technology","Equity","6,921,185.12","0.03","6,921,185.12","33,752.00","205.06","United States","New York Stock Exchange Inc.","USD"
"TEAM","ATLASSIAN CORP CLASS A","Information Technology","Equity","6,902,740.01","0.03","6,902,740.01","41,939.00","164.59","United States","NASDAQ","USD"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","6,904,012.58","0.03","6,904,012.58","33,427.00","206.54","United States","New York Stock Exchange Inc.","USD"
"WOW","WOOLWORTHS GROUP LTD","Consumer Staples","Equity","6,889,776.22","0.03","6,889,776.22","318,979.00","21.60","Australia","Asx - All Markets","AUD"
"ZS","ZSCALER INC","Information Technology","Equity","6,882,840.65","0.03","6,882,840.65","25,459.00","270.35","United States","NASDAQ","USD"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","6,870,564.16","0.03","6,870,564.16","38,306.00","179.36","United States","New York Stock Exchange Inc.","USD"
"EMAAR","EMAAR PROPERTIES","Real Estate","Equity","6,851,699.26","0.03","6,851,699.26","1,711,946.00","4.00","United Arab Emirates","Dubai Financial Market","AED"
"RIO","RIO TINTO LTD","Materials","Equity","6,842,254.62","0.03","6,842,254.62","93,386.00","73.27","Australia","Asx - All Markets","AUD"
"2328","PICC PROPERTY AND CASUALTY LTD H","Financials","Equity","6,842,753.30","0.03","6,842,753.30","2,933,000.00","2.33","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ACA","CREDIT AGRICOLE SA","Financials","Equity","6,834,763.75","0.03","6,834,763.75","346,710.00","19.71","France","Nyse Euronext - Euronext Paris","EUR"
"BRO","BROWN & BROWN INC","Financials","Equity","6,815,094.40","0.03","6,815,094.40","70,696.00","96.40","United States","New York Stock Exchange Inc.","USD"
"2881","FUBON FINANCIAL HOLDING LTD","Financials","Equity","6,811,870.57","0.03","6,811,870.57","2,353,644.00","2.89","Taiwan","Taiwan Stock Exchange","TWD"
"3711","ASE TECHNOLOGY HOLDING LTD","Information Technology","Equity","6,801,291.40","0.03","6,801,291.40","1,441,000.00","4.72","Taiwan","Taiwan Stock Exchange","TWD"
"RYA","RYANAIR HOLDINGS PLC","Industrials","Equity","6,798,085.09","0.03","6,798,085.09","222,344.00","30.57","Ireland","Irish Stock Exchange - All Market","EUR"
"AVB","AVALONBAY COMMUNITIES REIT INC","Real Estate","Equity","6,798,160.57","0.03","6,798,160.57","35,699.00","190.43","United States","New York Stock Exchange Inc.","USD"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","6,796,763.54","0.03","6,796,763.54","407,969.00","16.66","United States","NASDAQ","USD"
"K","KELLANOVA","Consumer Staples","Equity","6,793,630.69","0.03","6,793,630.69","84,931.00","79.99","United States","New York Stock Exchange Inc.","USD"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","6,783,662.45","0.03","6,783,662.45","2,153,000.00","3.15","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"4452","KAO CORP","Consumer Staples","Equity","6,778,309.32","0.03","6,778,309.32","146,700.00","46.21","Japan","Tokyo Stock Exchange","JPY"
"5108","BRIDGESTONE CORP","Consumer Discretionary","Equity","6,765,973.75","0.03","6,765,973.75","150,500.00","44.96","Japan","Tokyo Stock Exchange","JPY"
"RWE","RWE AG","Utilities","Equity","6,736,553.95","0.03","6,736,553.95","162,486.00","41.46","Germany","Xetra","EUR"
"PST","POSTE ITALIANE","Financials","Equity","6,738,059.61","0.03","6,738,059.61","284,893.00","23.65","Italy","Borsa Italiana","EUR"
"9888","BAIDU CLASS A INC","Communication","Equity","6,727,160.57","0.03","6,727,160.57","618,416.00","10.88","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"4543","TERUMO CORP","Health Care","Equity","6,711,696.42","0.03","6,711,696.42","363,000.00","18.49","Japan","Tokyo Stock Exchange","JPY"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","6,710,526.00","0.03","6,710,526.00","48,627.00","138.00","United States","NASDAQ","USD"
"6762","TDK CORP","Information Technology","Equity","6,696,249.11","0.03","6,696,249.11","518,500.00","12.91","Japan","Tokyo Stock Exchange","JPY"
"RI","PERNOD RICARD SA","Consumer Staples","Equity","6,691,911.11","0.03","6,691,911.11","56,952.00","117.50","France","Nyse Euronext - Euronext Paris","EUR"
"NTR","NUTRIEN LTD","Materials","Equity","6,672,108.37","0.03","6,672,108.37","115,754.00","57.64","Canada","Toronto Stock Exchange","CAD"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","6,666,217.19","0.03","6,666,217.19","109,440.00","60.91","Switzerland","SIX Swiss Exchange","CHF"
"8267","AEON LTD","Consumer Staples","Equity","6,658,622.48","0.03","6,658,622.48","176,300.00","37.77","Japan","Tokyo Stock Exchange","JPY"
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","6,652,402.77","0.03","6,652,402.77","1,066,500.00","6.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AMRZ","AMRIZE AG","Materials","Equity","6,639,534.43","0.03","6,639,534.43","135,345.00","49.06","Switzerland","SIX Swiss Exchange","CHF"
"NI","NISOURCE INC","Utilities","Equity","6,632,382.99","0.03","6,632,382.99","156,831.00","42.29","United States","New York Stock Exchange Inc.","USD"
"ATCO B","ATLAS COPCO CLASS B","Industrials","Equity","6,627,711.58","0.03","6,627,711.58","482,104.00","13.75","Sweden","Nasdaq Omx Nordic","SEK"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","6,604,831.89","0.03","6,604,831.89","29,901.00","220.89","United States","NASDAQ","USD"
"CDW","CDW CORP","Information Technology","Equity","6,600,036.00","0.03","6,600,036.00","40,200.00","164.18","United States","NASDAQ","USD"
"STT","STATE STREET CORP","Financials","Equity","6,588,902.76","0.03","6,588,902.76","58,641.00","112.36","United States","New York Stock Exchange Inc.","USD"
"ALDAR","ALDAR PROPERTIES","Real Estate","Equity","6,589,878.33","0.03","6,589,878.33","2,452,276.00","2.69","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","6,560,150.40","0.03","6,560,150.40","24,480.00","267.98","United States","NASDAQ","USD"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","6,541,263.50","0.03","6,541,263.50","12,575.00","520.18","United States","NASDAQ","USD"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","6,516,822.63","0.03","6,516,822.63","1,446,000.00","4.51","Taiwan","Taiwan Stock Exchange","TWD"
"8308","RESONA HOLDINGS INC","Financials","Equity","6,514,801.74","0.03","6,514,801.74","644,800.00","10.10","Japan","Tokyo Stock Exchange","JPY"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","6,512,440.48","0.03","6,512,440.48","36,092.00","180.44","United States","New York Stock Exchange Inc.","USD"
"SLHN","SWISS LIFE HOLDING AG","Financials","Equity","6,491,040.90","0.03","6,491,040.90","5,788.00","1,121.47","Switzerland","SIX Swiss Exchange","CHF"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","6,485,152.52","0.03","6,485,152.52","39,916.00","162.47","United States","New York Stock Exchange Inc.","USD"
"FTS","FORTIS INC","Utilities","Equity","6,485,764.65","0.03","6,485,764.65","127,644.00","50.81","Canada","Toronto Stock Exchange","CAD"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","6,442,786.00","0.03","6,442,786.00","169,547.00","38.00","United States","New York Stock Exchange Inc.","USD"
"PPG","PPG INDUSTRIES INC","Materials","Equity","6,429,221.25","0.03","6,429,221.25","57,625.00","111.57","United States","New York Stock Exchange Inc.","USD"
"DTG","DAIMLER TRUCK HOLDING E AG","Industrials","Equity","6,426,601.87","0.03","6,426,601.87","137,040.00","46.90","Germany","Xetra","EUR"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","6,423,807.98","0.03","6,423,807.98","50,458.00","127.31","United States","NASDAQ","USD"
"SNA","SNAP ON INC","Industrials","Equity","6,412,173.76","0.03","6,412,173.76","19,952.00","321.38","United States","New York Stock Exchange Inc.","USD"
"TTD","TRADE DESK INC CLASS A","Communication","Equity","6,407,429.90","0.03","6,407,429.90","122,513.00","52.30","United States","NASDAQ","USD"
"MZTF","MIZRAHI TEFAHOT BANK LTD","Financials","Equity","6,403,392.68","0.03","6,403,392.68","105,625.00","60.62","Israel","Tel Aviv Stock Exchange","ILS"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","6,395,283.07","0.03","6,395,283.07","96,737.00","66.11","United States","NASDAQ","USD"
"WRB","WR BERKLEY CORP","Financials","Equity","6,382,040.16","0.03","6,382,040.16","88,016.00","72.51","United States","New York Stock Exchange Inc.","USD"
"7751","CANON INC","Information Technology","Equity","6,376,399.28","0.03","6,376,399.28","215,600.00","29.58","Japan","Tokyo Stock Exchange","JPY"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Financials","Equity","6,349,265.93","0.03","6,349,265.93","260,521.00","24.37","Italy","Borsa Italiana","EUR"
"VOW3","VOLKSWAGEN NON-VOTING PREF AG","Consumer Discretionary","Equity","6,290,882.58","0.03","6,290,882.58","53,592.00","117.39","Germany","Xetra","EUR"
"6146","DISCO CORP","Information Technology","Equity","6,280,167.38","0.03","6,280,167.38","24,100.00","260.59","Japan","Tokyo Stock Exchange","JPY"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","6,270,695.36","0.03","6,270,695.36","97,568.00","64.27","United States","New York Stock Exchange Inc.","USD"
"8630","SOMPO HOLDINGS INC","Financials","Equity","6,269,039.25","0.03","6,269,039.25","198,600.00","31.57","Japan","Tokyo Stock Exchange","JPY"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","6,262,600.76","0.03","6,262,600.76","31,756.00","197.21","United States","New York Stock Exchange Inc.","USD"
"VLTO","VERALTO CORP","Industrials","Equity","6,253,729.38","0.03","6,253,729.38","57,654.00","108.47","United States","New York Stock Exchange Inc.","USD"
"MTX","MTU AERO ENGINES HOLDING AG","Industrials","Equity","6,247,269.02","0.03","6,247,269.02","14,119.00","442.47","Germany","Xetra","EUR"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Industrials","Equity","6,230,465.40","0.03","6,230,465.40","70,242.00","88.70","United States","NASDAQ","USD"
"SWED A","SWEDBANK","Financials","Equity","6,224,588.25","0.03","6,224,588.25","217,509.00","28.62","Sweden","Nasdaq Omx Nordic","SEK"
"VOD","VODAFONE GROUP PLC","Communication","Equity","6,221,086.00","0.03","6,221,086.00","5,236,317.00","1.19","United Kingdom","London Stock Exchange","GBP"
"Z74","SINGAPORE TELECOMMUNICATIONS LTD","Communication","Equity","6,218,739.04","0.03","6,218,739.04","1,949,900.00","3.19","Singapore","Singapore Exchange","SGD"
"NOKIA","NOKIA","Information Technology","Equity","6,207,327.35","0.03","6,207,327.35","1,476,117.00","4.21","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"TRMB","TRIMBLE INC","Information Technology","Equity","6,202,382.63","0.03","6,202,382.63","77,269.00","80.27","United States","NASDAQ","USD"
"NSIS B","NOVOZYMES B","Materials","Equity","6,189,553.30","0.03","6,189,553.30","101,984.00","60.69","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Financials","Equity","6,167,154.75","0.03","6,167,154.75","332,741.00","18.53","Sweden","Nasdaq Omx Nordic","SEK"
"POW","POWER CORPORATION OF CANADA","Financials","Equity","6,163,818.67","0.03","6,163,818.67","147,631.00","41.75","Canada","Toronto Stock Exchange","CAD"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","6,151,065.69","0.03","6,151,065.69","54,681.00","112.49","United States","New York Stock Exchange Inc.","USD"
"8309","SUMITOMO MITSUI TRUST GROUP INC","Financials","Equity","6,145,299.50","0.03","6,145,299.50","215,100.00","28.57","Japan","Tokyo Stock Exchange","JPY"
"CMS","CMS ENERGY CORP","Utilities","Equity","6,137,537.40","0.03","6,137,537.40","84,330.00","72.78","United States","New York Stock Exchange Inc.","USD"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","6,134,234.33","0.03","6,134,234.33","529,498.00","11.59","United States","NASDAQ","USD"
"IP","INTERNATIONAL PAPER","Materials","Equity","6,126,994.98","0.03","6,126,994.98","127,566.00","48.03","United States","New York Stock Exchange Inc.","USD"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","6,112,064.80","0.03","6,112,064.80","97,840.00","62.47","United States","NASDAQ","USD"
"6954","FANUC CORP","Industrials","Equity","6,101,683.93","0.03","6,101,683.93","208,500.00","29.26","Japan","Tokyo Stock Exchange","JPY"
"4307","NOMURA RESEARCH INSTITUTE LTD","Information Technology","Equity","6,088,906.96","0.03","6,088,906.96","148,700.00","40.95","Japan","Tokyo Stock Exchange","JPY"
"SAND","SANDVIK","Industrials","Equity","6,083,997.73","0.03","6,083,997.73","244,886.00","24.84","Sweden","Nasdaq Omx Nordic","SEK"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","6,082,540.56","0.03","6,082,540.56","30,692.00","198.18","United States","NASDAQ","USD"
"LGEN","LEGAL AND GENERAL GROUP PLC","Financials","Equity","6,065,012.80","0.03","6,065,012.80","1,775,495.00","3.42","United Kingdom","London Stock Exchange","GBP"
"7269","SUZUKI MOTOR CORP","Consumer Discretionary","Equity","6,065,629.53","0.03","6,065,629.53","456,200.00","13.30","Japan","Tokyo Stock Exchange","JPY"
"DVN","DEVON ENERGY CORP","Energy","Equity","6,057,329.15","0.03","6,057,329.15","178,735.00","33.89","United States","New York Stock Exchange Inc.","USD"
"AWK","AMERICAN WATER WORKS INC","Utilities","Equity","6,051,271.08","0.03","6,051,271.08","41,484.00","145.87","United States","New York Stock Exchange Inc.","USD"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","6,029,683.96","0.03","6,029,683.96","124,426.00","48.46","United States","New York Stock Exchange Inc.","USD"
"VIE","VEOLIA ENVIRON. SA","Utilities","Equity","6,014,706.15","0.03","6,014,706.15","170,376.00","35.30","France","Nyse Euronext - Euronext Paris","EUR"
"FRE","FRESENIUS SE AND CO KGAA","Health Care","Equity","6,010,983.35","0.03","6,010,983.35","108,777.00","55.26","Germany","Xetra","EUR"
"STE","STERIS","Health Care","Equity","6,002,617.50","0.03","6,002,617.50","24,253.00","247.50","United States","New York Stock Exchange Inc.","USD"
"2301","LITE ON TECHNOLOGY CORP","Information Technology","Equity","5,998,131.73","0.03","5,998,131.73","1,464,000.00","4.10","Taiwan","Taiwan Stock Exchange","TWD"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","5,995,004.56","0.03","5,995,004.56","57,352.00","104.53","United States","NASDAQ","USD"
"6902","DENSO CORP","Consumer Discretionary","Equity","5,979,596.40","0.03","5,979,596.40","418,600.00","14.28","Japan","Tokyo Stock Exchange","JPY"
"FER","FERROVIAL","Industrials","Equity","5,969,944.92","0.03","5,969,944.92","108,743.00","54.90","Spain","Bolsa De Madrid","EUR"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","5,961,265.59","0.03","5,961,265.59","58,807.00","101.37","United States","NASDAQ","USD"
